job_id,job_title,job_category,experience_level,years_of_experience,education_required,annual_salary_usd,country,remote_work,company_size,industry,ai_salary_premium_pct,demand_score,demand_growth_yoy_pct,benefits_score_10,posting_year,posting_month,is_remote_friendly,is_llm_role,salary_tier
AIJOB0886,AI Infrastructure Eng,Infrastructure,Mid (3-5 yrs),4,Associate's,140000,Germany,Hybrid,Mid-size (501-5000),Technology,12.4,85,11.9,6.2,2025,10,1,0,Mid ($100-150k)
AIJOB0887,AI Product Manager,Product,Senior (6-9 yrs),8,Bootcamp/Self-taught,145000,Singapore,Hybrid,Startup (1-50),Technology,15,85,23.3,8.5,2026,1,1,0,Mid ($100-150k)
AIJOB0888,Data Scientist,Data Science,Lead (10+ yrs),2,Associate's,216000,USA,Fully Remote,Startup (1-50),Consulting,4.2,92,16.7,8.7,2025,4,1,0,Senior ($200-300k)
AIJOB0889,AI Product Manager,Product,Mid (3-5 yrs),9,Bachelor's,140000,Germany,Fully Remote,Startup (1-50),Healthcare,15.6,85,22.5,6.2,2025,6,1,0,Mid ($100-150k)
AIJOB0890,Deep Learning Engineer,AI Engineering,Senior (6-9 yrs),8,Bootcamp/Self-taught,216000,USA,On-site,Mid-size (501-5000),Research,3.9,89,19.9,6.2,2025,12,0,0,Senior ($200-300k)
AIJOB0891,AI Business Analyst,Business,Mid (3-5 yrs),5,Bachelor's,95000,Singapore,On-site,Startup (1-50),Finance,11.5,78,28.4,9.3,2026,3,0,0,Entry (<$100k)
AIJOB0892,RAG Engineer,AI Engineering,Entry (0-2 yrs),6,Associate's,145000,France,Hybrid,Startup (1-50),Manufacturing,5.4,94,18.3,7.5,2025,7,1,1,Mid ($100-150k)
AIJOB0893,AI Ethics Officer,Governance,Entry (0-2 yrs),10,Bachelor's,110000,India,Fully Remote,Big Tech (FAANG+),Research,18,72,17.5,8.6,2025,4,1,0,Mid ($100-150k)
AIJOB0894,Multimodal AI Engineer,AI Engineering,Senior (6-9 yrs),5,PhD,360000,USA,Hybrid,Big Tech (FAANG+),Healthcare,8.1,90,9,7.3,2025,8,1,0,Elite (>$300k)
AIJOB0895,Deep Learning Engineer,AI Engineering,Senior (6-9 yrs),5,Master's,229000,Australia,Hybrid,Mid-size (501-5000),Automotive,9,89,6.7,8.8,2025,1,1,0,Senior ($200-300k)
AIJOB0896,AI Agent Developer,AI Engineering,Senior (6-9 yrs),6,Master's,170000,Netherlands,Hybrid,Startup (1-50),Government,15.9,96,60,6,2026,2,1,1,Upper-Mid ($150-200k)
AIJOB0897,AI Solutions Architect,Architecture,Lead (10+ yrs),8,PhD,384000,Canada,On-site,Big Tech (FAANG+),Technology,16.4,84,15.5,9.1,2025,1,0,0,Elite (>$300k)
AIJOB0898,AI Infrastructure Eng,Infrastructure,Senior (6-9 yrs),3,PhD,307000,USA,On-site,Enterprise (5000+),Finance,11.4,85,9.1,8.7,2026,1,0,0,Elite (>$300k)
AIJOB0899,Deep Learning Engineer,AI Engineering,Entry (0-2 yrs),5,Associate's,141000,Netherlands,Hybrid,SME (51-500),Consulting,3.7,89,7.7,6.4,2026,3,1,0,Mid ($100-150k)
AIJOB0900,Data Engineer (AI),Data Engineering,Entry (0-2 yrs),6,Associate's,130000,Canada,Hybrid,Big Tech (FAANG+),Education,16.1,88,20.1,6.8,2026,2,1,0,Mid ($100-150k)
AIJOB0901,RAG Engineer,AI Engineering,Lead (10+ yrs),4,Master's,336000,USA,On-site,Big Tech (FAANG+),Healthcare,4.2,94,30.6,7.1,2025,4,0,1,Elite (>$300k)
AIJOB0902,Senior Data Scientist,Data Science,Senior (6-9 yrs),12,Bachelor's,177000,USA,Hybrid,Startup (1-50),Manufacturing,8,90,22.5,8.6,2026,3,1,0,Upper-Mid ($150-200k)
AIJOB0903,AI Engineer,AI Engineering,Mid (3-5 yrs),7,Bachelor's,125000,USA,Fully Remote,Startup (1-50),Research,10.4,95,67.4,6.2,2026,1,1,0,Mid ($100-150k)
AIJOB0904,AI Security Engineer,Security,Senior (6-9 yrs),9,Bachelor's,270000,USA,Hybrid,Enterprise (5000+),Education,12,80,19.6,8.3,2025,2,1,0,Senior ($200-300k)
AIJOB0905,Multimodal AI Engineer,AI Engineering,Entry (0-2 yrs),9,Bootcamp/Self-taught,190000,USA,Fully Remote,SME (51-500),Research,10.2,90,28.6,6.1,2025,12,1,0,Upper-Mid ($150-200k)
AIJOB0906,Robotics Engineer (AI),Robotics,Lead (10+ yrs),4,Bootcamp/Self-taught,137000,Germany,Fully Remote,Startup (1-50),Media,17.7,76,15.4,9.7,2025,1,1,0,Mid ($100-150k)
AIJOB0907,LLM Engineer,AI Engineering,Mid (3-5 yrs),8,Bachelor's,193000,UK,Hybrid,Enterprise (5000+),Government,4.4,98,37.4,8.9,2026,3,1,1,Upper-Mid ($150-200k)
AIJOB0908,Prompt Engineer,AI Engineering,Senior (6-9 yrs),4,Associate's,109000,Singapore,Fully Remote,Startup (1-50),Retail,4.8,82,24.6,8.5,2026,3,1,1,Mid ($100-150k)
AIJOB0909,AI Product Manager,Product,Senior (6-9 yrs),8,Master's,175000,Japan,Hybrid,Mid-size (501-5000),Research,16.2,85,7.1,8.3,2026,2,1,0,Upper-Mid ($150-200k)
AIJOB0910,NLP Engineer,AI Engineering,Senior (6-9 yrs),7,Master's,348000,USA,Fully Remote,Big Tech (FAANG+),Automotive,3.2,91,65.3,6.3,2026,2,1,0,Elite (>$300k)
AIJOB0911,Multimodal AI Engineer,AI Engineering,Lead (10+ yrs),8,Bachelor's,300000,UAE,Fully Remote,Enterprise (5000+),Manufacturing,12,90,22.8,8.7,2026,3,1,0,Senior ($200-300k)
AIJOB0912,AI Compliance Manager,Governance,Senior (6-9 yrs),10,Master's,137000,Canada,Fully Remote,SME (51-500),Automotive,9.3,68,9.4,7.1,2025,12,1,0,Mid ($100-150k)
AIJOB0913,AI Engineer,AI Engineering,Senior (6-9 yrs),4,Associate's,100000,India,Hybrid,Mid-size (501-5000),Government,12.5,95,23.2,9.5,2025,5,1,0,Entry (<$100k)
AIJOB0914,Senior Data Scientist,Data Science,Entry (0-2 yrs),6,PhD,157000,UK,Fully Remote,Mid-size (501-5000),Manufacturing,4.5,90,25.2,7.7,2026,3,1,0,Upper-Mid ($150-200k)
AIJOB0915,AI Compliance Manager,Governance,Entry (0-2 yrs),4,Bachelor's,100000,Switzerland,Fully Remote,SME (51-500),Manufacturing,12.5,68,27.9,8.1,2025,4,1,0,Entry (<$100k)
AIJOB0916,Data Engineer (AI),Data Engineering,Lead (10+ yrs),4,Associate's,156000,Germany,Fully Remote,SME (51-500),Consulting,14.8,88,22.3,7.6,2025,12,1,0,Upper-Mid ($150-200k)
AIJOB0917,Senior Data Scientist,Data Science,Lead (10+ yrs),11,Bootcamp/Self-taught,200000,UK,Fully Remote,Enterprise (5000+),Retail,7.5,90,6.2,8.9,2026,1,1,0,Upper-Mid ($150-200k)
AIJOB0918,AI Solutions Architect,Architecture,Entry (0-2 yrs),14,PhD,180000,Japan,Hybrid,Startup (1-50),Finance,11.2,84,21.6,9.6,2025,1,1,0,Upper-Mid ($150-200k)
AIJOB0919,RAG Engineer,AI Engineering,Entry (0-2 yrs),6,Master's,145000,France,Hybrid,SME (51-500),Automotive,5.4,94,66.8,8,2025,12,1,1,Mid ($100-150k)
AIJOB0920,AI Engineer,AI Engineering,Lead (10+ yrs),7,Master's,100000,China,On-site,SME (51-500),Healthcare,14.9,95,74.5,6.9,2026,3,0,0,Entry (<$100k)
AIJOB0921,RAG Engineer,AI Engineering,Entry (0-2 yrs),5,PhD,145000,China,Hybrid,SME (51-500),Media,3.2,94,44,9.4,2026,2,1,1,Mid ($100-150k)
AIJOB0922,ML Engineer,AI Engineering,Lead (10+ yrs),4,Associate's,194000,UAE,On-site,SME (51-500),Finance,9,97,62.1,9.6,2026,1,0,0,Upper-Mid ($150-200k)
AIJOB0923,Robotics Engineer (AI),Robotics,Entry (0-2 yrs),9,Bootcamp/Self-taught,125000,Japan,On-site,SME (51-500),Healthcare,17.8,76,29.1,9.7,2026,1,0,0,Mid ($100-150k)
AIJOB0924,AI Research Scientist,Research,Entry (0-2 yrs),6,Associate's,115000,UAE,On-site,Startup (1-50),Government,9.8,88,27.2,9.8,2025,6,0,0,Mid ($100-150k)
AIJOB0925,AI Agent Developer,AI Engineering,Mid (3-5 yrs),3,Bootcamp/Self-taught,261000,USA,On-site,Enterprise (5000+),Retail,10.4,96,50.4,7.2,2026,2,0,1,Senior ($200-300k)
AIJOB0926,AI Compliance Manager,Governance,Senior (6-9 yrs),4,Master's,240000,USA,Hybrid,Big Tech (FAANG+),Consulting,13.7,68,23,8.5,2025,6,1,0,Senior ($200-300k)
AIJOB0927,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),6,PhD,150000,Germany,Hybrid,Enterprise (5000+),Research,8.8,95,70.9,8.6,2025,5,1,1,Mid ($100-150k)
AIJOB0928,AI Engineer,AI Engineering,Lead (10+ yrs),6,Associate's,100000,India,Fully Remote,Startup (1-50),Technology,8.2,95,27.3,9.7,2026,1,1,0,Entry (<$100k)
AIJOB0929,RAG Engineer,AI Engineering,Mid (3-5 yrs),2,Bachelor's,154000,Global,Hybrid,Startup (1-50),Energy,5.8,94,56.3,8,2025,3,1,1,Upper-Mid ($150-200k)
AIJOB0930,Prompt Engineer,AI Engineering,Mid (3-5 yrs),2,Bachelor's,162000,Global,Hybrid,Enterprise (5000+),Media,7.5,82,15.5,6.9,2026,1,1,1,Upper-Mid ($150-200k)
AIJOB0931,AI Agent Developer,AI Engineering,Mid (3-5 yrs),7,Bachelor's,155000,India,On-site,Mid-size (501-5000),Healthcare,9.2,96,20.1,9.2,2026,2,0,1,Upper-Mid ($150-200k)
AIJOB0932,LLM Engineer,AI Engineering,Lead (10+ yrs),7,PhD,289000,Germany,Hybrid,Mid-size (501-5000),Retail,8.3,98,51.2,7.1,2026,2,1,1,Senior ($200-300k)
AIJOB0933,MLOps Engineer,ML Operations,Mid (3-5 yrs),6,Bootcamp/Self-taught,212000,USA,Hybrid,Enterprise (5000+),Automotive,15,93,49.3,6.1,2026,2,1,0,Senior ($200-300k)
AIJOB0934,AI Business Analyst,Business,Mid (3-5 yrs),2,Bootcamp/Self-taught,123000,Netherlands,Hybrid,Big Tech (FAANG+),Research,12.7,78,5.2,7.4,2025,9,1,0,Mid ($100-150k)
AIJOB0935,AI Research Scientist,Research,Mid (3-5 yrs),5,Bootcamp/Self-taught,152000,Switzerland,Hybrid,Enterprise (5000+),Consulting,11,88,13.3,7,2026,2,1,0,Upper-Mid ($150-200k)
AIJOB0936,Generative AI Engineer,AI Engineering,Senior (6-9 yrs),4,Bachelor's,228000,UK,Hybrid,Mid-size (501-5000),Energy,10.3,95,79.3,9.3,2025,9,1,1,Senior ($200-300k)
AIJOB0937,AI Compliance Manager,Governance,Mid (3-5 yrs),8,Master's,100000,Japan,On-site,SME (51-500),Finance,9,68,5.2,9.4,2026,1,0,0,Entry (<$100k)
AIJOB0938,ML Engineer,AI Engineering,Lead (10+ yrs),7,Bachelor's,231000,USA,On-site,Startup (1-50),Healthcare,8.1,97,37,8.2,2026,2,0,0,Senior ($200-300k)
AIJOB0939,Senior ML Engineer,AI Engineering,Mid (3-5 yrs),5,Associate's,246000,USA,Fully Remote,Big Tech (FAANG+),Research,11.3,96,43.7,7.4,2026,2,1,0,Senior ($200-300k)
AIJOB0940,Deep Learning Engineer,AI Engineering,Senior (6-9 yrs),9,Bootcamp/Self-taught,258000,Canada,Hybrid,Big Tech (FAANG+),Research,5.1,89,11.5,7.2,2025,2,1,0,Senior ($200-300k)
AIJOB0941,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),9,Bachelor's,353000,UK,Hybrid,Big Tech (FAANG+),Automotive,10.9,96,34.4,6.8,2025,5,1,0,Elite (>$300k)
AIJOB0942,NLP Engineer,AI Engineering,Lead (10+ yrs),9,Associate's,348000,Switzerland,Fully Remote,Big Tech (FAANG+),Energy,4.1,91,73.7,6.3,2026,2,1,0,Elite (>$300k)
AIJOB0943,AI Solutions Architect,Architecture,Lead (10+ yrs),6,PhD,255000,France,Fully Remote,Startup (1-50),Healthcare,14.1,84,12,7.5,2025,6,1,0,Senior ($200-300k)
AIJOB0944,Generative AI Engineer,AI Engineering,Mid (3-5 yrs),3,Master's,196000,USA,On-site,SME (51-500),Automotive,8.1,95,16.6,6.7,2026,2,0,1,Upper-Mid ($150-200k)
AIJOB0945,Senior ML Engineer,AI Engineering,Lead (10+ yrs),5,PhD,374400,USA,Hybrid,Enterprise (5000+),Healthcare,11.7,96,19.1,9.6,2025,4,1,0,Elite (>$300k)
AIJOB0946,Generative AI Engineer,AI Engineering,Senior (6-9 yrs),2,Bootcamp/Self-taught,150000,India,Fully Remote,Big Tech (FAANG+),Energy,16,95,82,6.1,2026,1,1,1,Mid ($100-150k)
AIJOB0947,AI Research Scientist,Research,Entry (0-2 yrs),10,PhD,143000,USA,Hybrid,Mid-size (501-5000),Retail,14.2,88,25.8,9.6,2025,5,1,0,Mid ($100-150k)
AIJOB0948,ML Engineer,AI Engineering,Mid (3-5 yrs),10,Associate's,143000,Australia,Hybrid,Mid-size (501-5000),Manufacturing,16,97,57.7,8.6,2025,9,1,0,Mid ($100-150k)
AIJOB0949,MLOps Engineer,ML Operations,Mid (3-5 yrs),8,Master's,189000,Germany,On-site,Big Tech (FAANG+),Finance,8.5,93,53.8,9.7,2025,12,0,0,Upper-Mid ($150-200k)
AIJOB0950,Data Engineer (AI),Data Engineering,Entry (0-2 yrs),2,Bachelor's,130000,Japan,Hybrid,Enterprise (5000+),Research,14,88,23.4,9.4,2025,2,1,0,Mid ($100-150k)
AIJOB0951,AI Research Scientist,Research,Lead (10+ yrs),7,Bootcamp/Self-taught,232000,USA,On-site,SME (51-500),Retail,9.1,88,9.4,8.6,2026,2,0,0,Senior ($200-300k)
AIJOB0952,AI Business Analyst,Business,Mid (3-5 yrs),8,Bachelor's,99000,Australia,Hybrid,SME (51-500),Retail,13.2,78,17.7,8.2,2025,5,1,0,Entry (<$100k)
AIJOB0953,AI Solutions Architect,Architecture,Entry (0-2 yrs),12,PhD,258000,USA,Hybrid,SME (51-500),Government,14.6,84,9,9.3,2026,2,1,0,Senior ($200-300k)
AIJOB0954,NLP Engineer,AI Engineering,Lead (10+ yrs),5,Bootcamp/Self-taught,193000,Germany,Hybrid,SME (51-500),Manufacturing,4,91,59.1,6.1,2025,12,1,0,Upper-Mid ($150-200k)
AIJOB0955,AI Research Scientist,Research,Senior (6-9 yrs),10,Bachelor's,271000,USA,On-site,Big Tech (FAANG+),Government,14.7,88,25.3,8.5,2025,10,0,0,Senior ($200-300k)
AIJOB0956,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),4,Bootcamp/Self-taught,150000,France,Fully Remote,SME (51-500),Automotive,10.2,95,54.3,9.2,2025,10,1,1,Mid ($100-150k)
AIJOB0957,Robotics Engineer (AI),Robotics,Entry (0-2 yrs),5,Bachelor's,125000,UK,Hybrid,SME (51-500),Research,9.5,76,15.9,7.6,2026,2,1,0,Mid ($100-150k)
AIJOB0958,MLOps Engineer,ML Operations,Entry (0-2 yrs),7,Associate's,130000,USA,Hybrid,Startup (1-50),Education,13.2,93,32.9,7.2,2025,12,1,0,Mid ($100-150k)
AIJOB0959,LLM Engineer,AI Engineering,Lead (10+ yrs),2,PhD,337000,Australia,On-site,Mid-size (501-5000),Healthcare,4.3,98,37.3,6.2,2025,10,0,1,Elite (>$300k)
AIJOB0960,Computer Vision Engineer,AI Engineering,Entry (0-2 yrs),4,PhD,145000,Japan,Hybrid,SME (51-500),Energy,9.8,87,11.9,8.6,2025,3,1,0,Mid ($100-150k)
AIJOB0961,AI Security Engineer,Security,Entry (0-2 yrs),9,Bachelor's,140000,USA,Fully Remote,Startup (1-50),Manufacturing,15.5,80,18.5,6.7,2025,2,1,0,Mid ($100-150k)
AIJOB0962,AI Engineer,AI Engineering,Senior (6-9 yrs),6,Master's,135000,Canada,Fully Remote,Startup (1-50),Consulting,15.7,95,19.6,7.7,2026,2,1,0,Mid ($100-150k)
AIJOB0963,AI Research Scientist,Research,Mid (3-5 yrs),12,Master's,173000,Switzerland,Hybrid,Enterprise (5000+),Education,15.5,88,17.6,8.4,2026,3,1,0,Upper-Mid ($150-200k)
AIJOB0964,AI Compliance Manager,Governance,Lead (10+ yrs),9,Bootcamp/Self-taught,135000,Australia,On-site,SME (51-500),Healthcare,10.3,68,20.2,6.4,2026,3,0,0,Mid ($100-150k)
AIJOB0965,Generative AI Engineer,AI Engineering,Mid (3-5 yrs),7,Bootcamp/Self-taught,162000,UK,Hybrid,Mid-size (501-5000),Education,14.5,95,45.8,8.4,2025,10,1,1,Upper-Mid ($150-200k)
AIJOB0966,AI Research Scientist,Research,Entry (0-2 yrs),5,PhD,262000,USA,Hybrid,Big Tech (FAANG+),Media,11.5,88,19.8,8.2,2026,1,1,0,Senior ($200-300k)
AIJOB0967,Robotics Engineer (AI),Robotics,Lead (10+ yrs),3,Master's,224000,France,Hybrid,Mid-size (501-5000),Healthcare,11.5,76,25.7,6.5,2026,2,1,0,Senior ($200-300k)
AIJOB0968,RAG Engineer,AI Engineering,Mid (3-5 yrs),6,PhD,254000,UAE,On-site,Big Tech (FAANG+),Energy,4.9,94,49.7,8.9,2026,3,0,1,Senior ($200-300k)
AIJOB0969,MLOps Engineer,ML Operations,Lead (10+ yrs),3,Bootcamp/Self-taught,267000,USA,On-site,Enterprise (5000+),Retail,13.1,93,73.6,9,2026,1,0,0,Senior ($200-300k)
AIJOB0970,Prompt Engineer,AI Engineering,Senior (6-9 yrs),3,Bootcamp/Self-taught,135000,Switzerland,Hybrid,SME (51-500),Technology,5.2,82,24.8,6.6,2026,2,1,1,Mid ($100-150k)
AIJOB0971,AI Engineer,AI Engineering,Entry (0-2 yrs),3,Bachelor's,100000,Canada,On-site,SME (51-500),Media,13.3,95,33.4,8,2026,1,0,0,Entry (<$100k)
AIJOB0972,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),7,Bachelor's,163000,Japan,Fully Remote,Big Tech (FAANG+),Government,10.4,76,8.7,9.6,2026,1,1,0,Upper-Mid ($150-200k)
AIJOB0973,ML Engineer,AI Engineering,Entry (0-2 yrs),9,PhD,211000,USA,Hybrid,SME (51-500),Government,13.6,97,71,6.7,2026,3,1,0,Senior ($200-300k)
AIJOB0974,Multimodal AI Engineer,AI Engineering,Lead (10+ yrs),9,Associate's,221000,France,Fully Remote,Enterprise (5000+),Consulting,8.3,90,20.8,6.8,2025,12,1,0,Senior ($200-300k)
AIJOB0975,Data Scientist,Data Science,Senior (6-9 yrs),4,PhD,231000,USA,Hybrid,SME (51-500),Government,9.5,92,74.8,7.4,2025,1,1,0,Senior ($200-300k)
AIJOB0976,LLM Engineer,AI Engineering,Entry (0-2 yrs),6,PhD,197000,USA,On-site,SME (51-500),Energy,4.7,98,83,8.5,2025,1,0,1,Upper-Mid ($150-200k)
AIJOB0977,Computer Vision Engineer,AI Engineering,Lead (10+ yrs),7,Bootcamp/Self-taught,251000,Global,Hybrid,Mid-size (501-5000),Automotive,5.2,87,17.2,6.3,2025,6,1,0,Senior ($200-300k)
AIJOB0978,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),8,Master's,150000,Singapore,Fully Remote,SME (51-500),Finance,8.7,95,67.4,7.8,2026,3,1,1,Mid ($100-150k)
AIJOB0979,Senior Data Scientist,Data Science,Mid (3-5 yrs),8,Bootcamp/Self-taught,168000,Switzerland,Hybrid,Enterprise (5000+),Energy,4.2,90,26,6.5,2026,1,1,0,Upper-Mid ($150-200k)
AIJOB0980,LLM Engineer,AI Engineering,Senior (6-9 yrs),2,Bootcamp/Self-taught,342000,USA,Hybrid,Big Tech (FAANG+),Retail,5.2,98,49.4,8.9,2026,2,1,1,Elite (>$300k)
AIJOB0981,AI Compliance Manager,Governance,Lead (10+ yrs),7,Associate's,202000,USA,Hybrid,Mid-size (501-5000),Retail,17,68,10.1,7.3,2026,3,1,0,Senior ($200-300k)
AIJOB0982,AI Engineer,AI Engineering,Entry (0-2 yrs),2,Associate's,100000,UK,Hybrid,SME (51-500),Technology,13.1,95,79.9,9.1,2026,2,1,0,Entry (<$100k)
AIJOB0983,AI Research Scientist,Research,Lead (10+ yrs),12,Master's,336000,Global,Fully Remote,Big Tech (FAANG+),Manufacturing,10.1,88,13.2,6.9,2026,3,1,0,Elite (>$300k)
AIJOB0984,ML Engineer,AI Engineering,Entry (0-2 yrs),10,PhD,235000,USA,Fully Remote,Big Tech (FAANG+),Education,17.3,97,58.3,7.5,2026,2,1,0,Senior ($200-300k)
AIJOB0985,NLP Engineer,AI Engineering,Mid (3-5 yrs),7,Associate's,210000,USA,Hybrid,Enterprise (5000+),Media,5.4,91,31.6,6.1,2026,3,1,0,Senior ($200-300k)
AIJOB0986,AI Infrastructure Eng,Infrastructure,Entry (0-2 yrs),6,Bachelor's,140000,Canada,Fully Remote,SME (51-500),Energy,17,85,21.7,8.8,2026,2,1,0,Mid ($100-150k)
AIJOB0987,AI Research Scientist,Research,Lead (10+ yrs),9,PhD,252000,Japan,Fully Remote,Mid-size (501-5000),Education,12.6,88,18.5,8.5,2026,3,1,0,Senior ($200-300k)
AIJOB0988,Senior ML Engineer,AI Engineering,Mid (3-5 yrs),12,Associate's,224000,USA,Fully Remote,Mid-size (501-5000),Manufacturing,15.9,96,73,6.8,2026,1,1,0,Senior ($200-300k)
AIJOB0989,AI Security Engineer,Security,Entry (0-2 yrs),6,Bachelor's,141000,Australia,Fully Remote,Big Tech (FAANG+),Energy,12.9,80,18.5,7,2026,3,1,0,Mid ($100-150k)
AIJOB0990,AI Engineer,AI Engineering,Mid (3-5 yrs),6,Bachelor's,267000,USA,Fully Remote,Big Tech (FAANG+),Automotive,11.7,95,60.8,8.5,2026,3,1,0,Senior ($200-300k)
AIJOB0991,AI Compliance Manager,Governance,Entry (0-2 yrs),9,PhD,168000,USA,On-site,Enterprise (5000+),Finance,17.6,68,18.3,9.2,2026,2,0,0,Upper-Mid ($150-200k)
AIJOB0992,Senior Data Scientist,Data Science,Entry (0-2 yrs),5,Master's,157000,Canada,Hybrid,Mid-size (501-5000),Technology,3.4,90,8.4,6.8,2026,2,1,0,Upper-Mid ($150-200k)
AIJOB0993,Senior ML Engineer,AI Engineering,Lead (10+ yrs),11,Master's,374400,Canada,On-site,Big Tech (FAANG+),Energy,11.5,96,73.3,6.2,2025,6,0,0,Elite (>$300k)
AIJOB0994,Robotics Engineer (AI),Robotics,Entry (0-2 yrs),7,PhD,135000,Canada,On-site,Enterprise (5000+),Energy,11.5,76,26.9,6.4,2025,7,0,0,Mid ($100-150k)
AIJOB0995,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),6,Associate's,160000,China,On-site,Startup (1-50),Government,17.1,90,12.4,8,2025,5,0,0,Upper-Mid ($150-200k)
AIJOB0996,Computer Vision Engineer,AI Engineering,Entry (0-2 yrs),10,Bachelor's,189000,USA,Fully Remote,Enterprise (5000+),Manufacturing,3.3,87,21.7,8.1,2025,4,1,0,Upper-Mid ($150-200k)
AIJOB0997,AI Engineer,AI Engineering,Lead (10+ yrs),3,Bootcamp/Self-taught,142000,Germany,On-site,SME (51-500),Energy,11.2,95,30.4,6.1,2026,1,0,0,Mid ($100-150k)
AIJOB0998,Prompt Engineer,AI Engineering,Senior (6-9 yrs),1,Associate's,175000,Global,On-site,Enterprise (5000+),Manufacturing,7.9,82,25.8,8.9,2026,2,0,1,Upper-Mid ($150-200k)
AIJOB0999,Senior Data Scientist,Data Science,Lead (10+ yrs),5,PhD,261600,Global,Hybrid,Startup (1-50),Automotive,8.3,90,27.5,7.9,2025,8,1,0,Senior ($200-300k)
AIJOB1000,AI Solutions Architect,Architecture,Mid (3-5 yrs),10,Master's,270000,Singapore,Hybrid,Big Tech (FAANG+),Automotive,14.4,84,15.5,6.1,2026,2,1,0,Senior ($200-300k)
AIJOB1001,Senior Data Scientist,Data Science,Mid (3-5 yrs),6,Bachelor's,162000,Singapore,On-site,Mid-size (501-5000),Healthcare,8.3,90,6.7,6.2,2026,3,0,0,Upper-Mid ($150-200k)
AIJOB1002,AI Business Analyst,Business,Mid (3-5 yrs),8,Master's,95000,Germany,Fully Remote,Startup (1-50),Consulting,9.4,78,11.9,9.6,2025,12,1,0,Entry (<$100k)
AIJOB1003,Generative AI Engineer,AI Engineering,Mid (3-5 yrs),8,Bootcamp/Self-taught,177000,Japan,On-site,Enterprise (5000+),Retail,16.3,95,65.7,8.6,2025,2,0,1,Upper-Mid ($150-200k)
AIJOB1004,Data Scientist,Data Science,Entry (0-2 yrs),5,Bachelor's,138000,Japan,Hybrid,Big Tech (FAANG+),Government,7.6,92,19.1,9.5,2026,1,1,0,Mid ($100-150k)
AIJOB1005,RAG Engineer,AI Engineering,Lead (10+ yrs),2,Bootcamp/Self-taught,215000,Canada,On-site,SME (51-500),Technology,6.5,94,25,9.6,2026,1,0,1,Senior ($200-300k)
AIJOB1006,AI Engineer,AI Engineering,Lead (10+ yrs),8,Bachelor's,187000,Switzerland,Hybrid,SME (51-500),Automotive,11.8,95,18,7.9,2026,3,1,0,Upper-Mid ($150-200k)
AIJOB1007,LLM Engineer,AI Engineering,Mid (3-5 yrs),8,Bachelor's,173000,Global,Hybrid,SME (51-500),Healthcare,9.9,98,20,9.2,2026,2,1,1,Upper-Mid ($150-200k)
AIJOB1008,NLP Engineer,AI Engineering,Mid (3-5 yrs),7,Master's,153000,Netherlands,On-site,Startup (1-50),Manufacturing,9.4,91,34.7,6.3,2026,3,0,0,Upper-Mid ($150-200k)
AIJOB1009,Generative AI Engineer,AI Engineering,Senior (6-9 yrs),5,PhD,354000,USA,Fully Remote,Big Tech (FAANG+),Automotive,12.7,95,20.8,7.8,2026,3,1,1,Elite (>$300k)
AIJOB1010,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),8,PhD,288000,USA,On-site,SME (51-500),Consulting,17.6,76,18.4,9.5,2025,7,0,0,Senior ($200-300k)
AIJOB1011,Robotics Engineer (AI),Robotics,Lead (10+ yrs),9,PhD,244000,Australia,Hybrid,Mid-size (501-5000),Education,13.1,76,10.8,9.1,2026,1,1,0,Senior ($200-300k)
AIJOB1012,AI Business Analyst,Business,Entry (0-2 yrs),8,Bootcamp/Self-taught,123000,USA,Fully Remote,Big Tech (FAANG+),Energy,15.6,78,28.3,8.9,2026,1,1,0,Mid ($100-150k)
AIJOB1013,LLM Engineer,AI Engineering,Mid (3-5 yrs),4,PhD,160000,China,Fully Remote,SME (51-500),Energy,5.9,98,35,6.7,2026,1,1,1,Upper-Mid ($150-200k)
AIJOB1014,AI Research Scientist,Research,Mid (3-5 yrs),6,Bootcamp/Self-taught,169000,USA,On-site,SME (51-500),Technology,8.2,88,18,6.9,2025,12,0,0,Upper-Mid ($150-200k)
AIJOB1015,LLM Engineer,AI Engineering,Entry (0-2 yrs),6,Associate's,160000,Switzerland,Fully Remote,SME (51-500),Energy,9,98,43.1,8.9,2026,1,1,1,Upper-Mid ($150-200k)
AIJOB1016,Senior Data Scientist,Data Science,Lead (10+ yrs),12,Associate's,226000,Global,Hybrid,SME (51-500),Media,10,90,14.7,6.2,2025,10,1,0,Senior ($200-300k)
AIJOB1017,AI Business Analyst,Business,Mid (3-5 yrs),2,Master's,114000,UAE,Hybrid,Mid-size (501-5000),Consulting,10.6,78,17.5,8.9,2026,2,1,0,Mid ($100-150k)
AIJOB1018,Senior Data Scientist,Data Science,Senior (6-9 yrs),8,Bachelor's,233000,USA,Hybrid,SME (51-500),Energy,4.8,90,19.6,8.7,2026,2,1,0,Senior ($200-300k)
